id,url_id,user_id,event_type,timestamp,details
836,836,153,created,2025-11-10 18:59:54,"{""short_code"":""ZJBvYF"",""original_url"":""https://relay.cloud/lively/pioneer/836""}"
837,837,112,created,2025-10-28 15:05:39,"{""short_code"":""CK7BqK"",""original_url"":""https://example.com/warm/beacon/837""}"
838,838,290,created,2025-05-21 17:56:21,"{""short_code"":""f8ryCq"",""original_url"":""https://seeded.app/brisk/signal/838""}"
839,839,352,created,2025-03-14 14:49:49,"{""short_code"":""ck2D4D"",""original_url"":""https://opswise.net/navy/garden/839""}"
840,840,259,created,2025-03-25 15:32:49,"{""short_code"":""IClkNv"",""original_url"":""https://seeded.app/forest/valley/840""}"
841,841,111,created,2025-06-23 13:27:21,"{""short_code"":""xMD2zu"",""original_url"":""https://acme.dev/mellow/island/841""}"
842,842,363,created,2025-06-11 14:28:25,"{""short_code"":""mofoy6"",""original_url"":""https://relay.cloud/amber/garden/842""}"
843,843,349,created,2025-01-07 09:10:07,"{""short_code"":""awqZna"",""original_url"":""https://opswise.net/quiet/anchor/843""}"
844,844,132,created,2025-12-03 00:00:49,"{""short_code"":""4LXDRQ"",""original_url"":""https://hackstack.io/lively/river/844""}"
845,845,135,created,2025-11-20 20:59:24,"{""short_code"":""VLb3BB"",""original_url"":""https://example.com/brisk/zenith/845""}"
846,846,273,created,2025-06-26 12:27:15,"{""short_code"":""t9BfVn"",""original_url"":""https://example.com/rapid/island/846""}"
847,847,24,created,2026-02-17 14:08:27,"{""short_code"":""YvxL9M"",""original_url"":""https://seeded.app/tidy/river/847""}"
848,848,197,created,2026-02-15 16:52:05,"{""short_code"":""7Nn6gD"",""original_url"":""https://relay.cloud/jade/valley/848""}"
849,849,229,created,2025-09-14 04:16:17,"{""short_code"":""Q8Hzt2"",""original_url"":""https://example.com/silver/harvest/849""}"
850,850,292,created,2025-01-23 13:48:32,"{""short_code"":""XSiOtH"",""original_url"":""https://relay.cloud/silver/trail/850""}"
851,851,298,created,2026-01-26 08:58:47,"{""short_code"":""NVHRSc"",""original_url"":""https://example.com/young/kernel/851""}"
852,852,54,created,2025-06-07 01:38:02,"{""short_code"":""9pvHsR"",""original_url"":""https://hackstack.io/tidy/beacon/852""}"
853,853,361,created,2025-06-25 06:03:08,"{""short_code"":""He33iI"",""original_url"":""https://seeded.app/mellow/kernel/853""}"
854,854,30,created,2025-08-24 10:57:45,"{""short_code"":""iB7Piy"",""original_url"":""https://relay.cloud/opal/lagoon/854""}"
855,855,12,created,2025-02-11 23:42:54,"{""short_code"":""rXdJsy"",""original_url"":""https://seeded.app/keen/signal/855""}"
856,856,190,created,2025-06-14 00:22:31,"{""short_code"":""wvQ5Bo"",""original_url"":""https://acme.dev/rapid/journey/856""}"
857,857,70,created,2025-09-01 02:54:11,"{""short_code"":""ZkS803"",""original_url"":""https://relay.cloud/rapid/signal/857""}"
858,858,101,created,2025-10-07 20:08:51,"{""short_code"":""rdJHc0"",""original_url"":""https://acme.dev/jade/zenith/858""}"
859,859,305,created,2025-08-12 07:17:06,"{""short_code"":""Lqs2m0"",""original_url"":""https://acme.dev/jade/window/859""}"
860,860,53,created,2025-08-13 00:21:57,"{""short_code"":""4Fglmm"",""original_url"":""https://example.com/navy/anchor/860""}"
861,861,360,created,2025-12-03 11:45:05,"{""short_code"":""DpryVy"",""original_url"":""https://opswise.net/amber/lagoon/861""}"
862,862,388,created,2025-06-06 09:03:17,"{""short_code"":""SJRzwX"",""original_url"":""https://hackstack.io/proud/kernel/862""}"
863,863,277,created,2025-06-30 11:27:52,"{""short_code"":""IQxGsi"",""original_url"":""https://relay.cloud/tidy/yard/863""}"
864,864,222,created,2025-09-13 16:29:43,"{""short_code"":""p1MGFu"",""original_url"":""https://acme.dev/silver/anchor/864""}"
865,865,73,created,2025-06-04 10:11:08,"{""short_code"":""mVJwPe"",""original_url"":""https://acme.dev/amber/pioneer/865""}"
866,866,7,created,2025-07-02 13:35:53,"{""short_code"":""ygbnsv"",""original_url"":""https://example.com/vivid/uplink/866""}"
867,867,101,created,2026-01-22 10:08:00,"{""short_code"":""dR7WfK"",""original_url"":""https://acme.dev/tidy/network/867""}"
868,868,240,created,2025-07-27 13:28:05,"{""short_code"":""AGkIde"",""original_url"":""https://acme.dev/amber/river/868""}"
869,869,268,created,2025-12-02 18:39:49,"{""short_code"":""owxT2k"",""original_url"":""https://example.com/tidy/valley/869""}"
870,870,200,created,2026-01-17 12:31:28,"{""short_code"":""DdtDvl"",""original_url"":""https://relay.cloud/brisk/lagoon/870""}"
871,871,104,created,2025-12-15 19:37:22,"{""short_code"":""0Ttdyp"",""original_url"":""https://opswise.net/cobalt/garden/871""}"
872,872,238,created,2025-12-03 12:12:29,"{""short_code"":""KROSIO"",""original_url"":""https://hackstack.io/warm/journey/872""}"
873,873,167,created,2025-06-27 23:59:51,"{""short_code"":""E9NlQX"",""original_url"":""https://hackstack.io/ivory/journey/873""}"
874,874,127,created,2025-02-09 21:33:56,"{""short_code"":""4pUWTx"",""original_url"":""https://example.com/gold/window/874""}"
875,875,115,created,2026-02-16 00:53:03,"{""short_code"":""EYgfrN"",""original_url"":""https://acme.dev/clear/lagoon/875""}"
876,876,135,created,2025-03-03 23:21:35,"{""short_code"":""x7b0vj"",""original_url"":""https://example.com/lively/meadow/876""}"
877,877,290,created,2025-08-16 17:11:41,"{""short_code"":""VGdimz"",""original_url"":""https://example.com/young/zenith/877""}"
878,878,356,created,2026-01-02 23:08:48,"{""short_code"":""Ccc6st"",""original_url"":""https://relay.cloud/harbor/zenith/878""}"
879,879,293,created,2025-06-26 13:24:41,"{""short_code"":""FrGsis"",""original_url"":""https://seeded.app/keen/window/879""}"
880,880,46,created,2025-06-16 08:27:55,"{""short_code"":""vhAfvI"",""original_url"":""https://acme.dev/tidy/orbit/880""}"
881,881,256,created,2025-09-14 02:00:40,"{""short_code"":""GQ2D4A"",""original_url"":""https://example.com/navy/canyon/881""}"
882,882,251,created,2026-02-18 13:42:17,"{""short_code"":""jdU0dc"",""original_url"":""https://seeded.app/clear/anchor/882""}"
883,883,56,created,2025-06-17 18:58:34,"{""short_code"":""wuVuLS"",""original_url"":""https://seeded.app/navy/island/883""}"
884,884,179,created,2025-06-01 20:14:05,"{""short_code"":""4iBRe9"",""original_url"":""https://hackstack.io/forest/orbit/884""}"
885,885,325,created,2025-07-06 15:37:15,"{""short_code"":""NnwbH1"",""original_url"":""https://acme.dev/jade/canyon/885""}"
886,886,17,created,2025-07-15 08:01:51,"{""short_code"":""Vc65jL"",""original_url"":""https://hackstack.io/forest/window/886""}"
887,887,133,created,2025-02-07 16:41:36,"{""short_code"":""s2tRwa"",""original_url"":""https://opswise.net/vivid/delta/887""}"
888,888,280,created,2025-01-10 21:05:05,"{""short_code"":""Dyu1vR"",""original_url"":""https://opswise.net/tidy/river/888""}"
889,889,390,created,2025-07-23 06:14:51,"{""short_code"":""49xfZV"",""original_url"":""https://hackstack.io/urban/canyon/889""}"
890,890,30,created,2025-10-11 04:34:09,"{""short_code"":""te0Xws"",""original_url"":""https://relay.cloud/mellow/garden/890""}"
891,891,343,created,2025-04-05 01:38:54,"{""short_code"":""fRIb7K"",""original_url"":""https://opswise.net/calm/kernel/891""}"
892,892,290,created,2025-06-10 10:40:43,"{""short_code"":""ZDq4HZ"",""original_url"":""https://acme.dev/keen/beacon/892""}"
893,893,125,created,2025-04-29 15:15:19,"{""short_code"":""FhhMmu"",""original_url"":""https://example.com/vivid/network/893""}"
894,894,93,created,2025-07-01 09:29:45,"{""short_code"":""WeGTIN"",""original_url"":""https://example.com/tidy/signal/894""}"
895,895,296,created,2025-06-09 04:26:34,"{""short_code"":""LNnCrB"",""original_url"":""https://relay.cloud/warm/lagoon/895""}"
896,896,20,created,2025-01-29 09:12:56,"{""short_code"":""lf5ed5"",""original_url"":""https://hackstack.io/jade/window/896""}"
897,897,131,created,2025-05-10 18:26:26,"{""short_code"":""LCfbzM"",""original_url"":""https://relay.cloud/quiet/field/897""}"
898,898,139,created,2025-11-06 20:54:00,"{""short_code"":""h5n5hG"",""original_url"":""https://opswise.net/young/river/898""}"
899,899,101,created,2025-08-30 08:01:10,"{""short_code"":""UeS10B"",""original_url"":""https://opswise.net/navy/harvest/899""}"
900,900,345,created,2025-07-26 05:19:44,"{""short_code"":""vHbsrG"",""original_url"":""https://seeded.app/brisk/garden/900""}"
901,901,357,created,2025-08-16 07:29:45,"{""short_code"":""hB7CaH"",""original_url"":""https://example.com/mellow/quartz/901""}"
902,902,112,created,2025-03-19 06:48:08,"{""short_code"":""09g0lY"",""original_url"":""https://hackstack.io/urban/signal/902""}"
903,903,232,created,2025-12-22 07:26:16,"{""short_code"":""kuNF9s"",""original_url"":""https://acme.dev/dawn/canyon/903""}"
904,904,138,created,2025-01-18 15:43:52,"{""short_code"":""d7Lnvg"",""original_url"":""https://seeded.app/navy/island/904""}"
905,905,245,created,2025-04-18 16:05:55,"{""short_code"":""r6CjwD"",""original_url"":""https://hackstack.io/harbor/orbit/905""}"
906,906,336,created,2025-11-12 08:37:22,"{""short_code"":""eT2iPS"",""original_url"":""https://opswise.net/jade/network/906""}"
907,907,67,created,2025-09-13 20:04:33,"{""short_code"":""7fiYhg"",""original_url"":""https://hackstack.io/urban/engine/907""}"
908,908,31,created,2025-07-01 19:13:30,"{""short_code"":""oJ5OEs"",""original_url"":""https://hackstack.io/forest/beacon/908""}"
909,909,398,created,2025-01-26 01:46:00,"{""short_code"":""xFVDI1"",""original_url"":""https://example.com/amber/beacon/909""}"
910,910,179,created,2025-10-09 16:08:43,"{""short_code"":""bUHN0z"",""original_url"":""https://relay.cloud/tidy/river/910""}"
911,911,204,created,2025-05-14 04:36:30,"{""short_code"":""jSioDf"",""original_url"":""https://relay.cloud/opal/field/911""}"
912,912,12,created,2026-01-18 12:50:25,"{""short_code"":""D1Zo8U"",""original_url"":""https://acme.dev/cobalt/network/912""}"
913,913,184,created,2025-12-17 14:03:59,"{""short_code"":""kElSEc"",""original_url"":""https://opswise.net/jade/meadow/913""}"
914,914,307,created,2025-12-24 18:06:49,"{""short_code"":""aHM5zg"",""original_url"":""https://relay.cloud/silver/beacon/914""}"
915,915,102,created,2025-01-20 04:16:45,"{""short_code"":""YeqHMr"",""original_url"":""https://seeded.app/gold/signal/915""}"
916,916,277,created,2025-09-03 03:24:16,"{""short_code"":""6yfS5A"",""original_url"":""https://relay.cloud/clear/river/916""}"
917,917,118,created,2025-06-08 05:03:22,"{""short_code"":""L2O3c8"",""original_url"":""https://example.com/clear/yard/917""}"
918,918,386,created,2026-01-20 11:48:10,"{""short_code"":""91yoIb"",""original_url"":""https://acme.dev/jade/island/918""}"
919,919,66,created,2025-02-21 09:43:05,"{""short_code"":""WoFL8H"",""original_url"":""https://hackstack.io/young/orbit/919""}"
920,920,81,created,2025-09-20 16:42:31,"{""short_code"":""x8MgMY"",""original_url"":""https://hackstack.io/ivory/journey/920""}"
921,921,274,created,2025-08-08 08:35:39,"{""short_code"":""NcfDiR"",""original_url"":""https://opswise.net/keen/kernel/921""}"
922,922,357,created,2025-09-15 23:57:06,"{""short_code"":""9w7Ney"",""original_url"":""https://hackstack.io/rapid/river/922""}"
923,923,140,created,2025-11-11 14:58:10,"{""short_code"":""DGIqow"",""original_url"":""https://seeded.app/ivory/orbit/923""}"
924,924,248,created,2025-09-22 03:51:58,"{""short_code"":""9dyvhE"",""original_url"":""https://example.com/brisk/zenith/924""}"
925,925,246,created,2025-06-07 07:06:48,"{""short_code"":""ixkkwc"",""original_url"":""https://acme.dev/ember/river/925""}"
926,926,372,created,2025-10-03 21:35:02,"{""short_code"":""Z49vcA"",""original_url"":""https://hackstack.io/silver/orbit/926""}"
927,927,66,created,2025-07-24 15:09:10,"{""short_code"":""pLFAii"",""original_url"":""https://hackstack.io/navy/island/927""}"
928,928,352,created,2026-01-30 16:37:50,"{""short_code"":""1LAEqv"",""original_url"":""https://hackstack.io/gold/canyon/928""}"
929,929,372,created,2026-01-03 20:59:21,"{""short_code"":""kjlq0o"",""original_url"":""https://acme.dev/opal/orbit/929""}"
930,930,276,created,2025-08-09 13:24:16,"{""short_code"":""c4MGYd"",""original_url"":""https://hackstack.io/urban/quartz/930""}"
931,931,171,created,2025-09-13 09:29:39,"{""short_code"":""ivJvjT"",""original_url"":""https://hackstack.io/silver/beacon/931""}"
932,932,263,created,2025-05-07 17:00:07,"{""short_code"":""zK5dew"",""original_url"":""https://seeded.app/urban/garden/932""}"
933,933,87,created,2025-12-27 09:28:02,"{""short_code"":""PxBhOp"",""original_url"":""https://hackstack.io/quiet/orbit/933""}"
934,934,82,created,2025-07-22 00:26:07,"{""short_code"":""Rm64Rp"",""original_url"":""https://acme.dev/proud/meadow/934""}"
935,935,344,created,2025-05-28 00:19:45,"{""short_code"":""9l3G66"",""original_url"":""https://opswise.net/dawn/journey/935""}"
936,936,222,created,2025-09-10 07:35:49,"{""short_code"":""jmsv8w"",""original_url"":""https://acme.dev/jade/yard/936""}"
937,937,156,created,2025-05-01 23:50:08,"{""short_code"":""Hn17K1"",""original_url"":""https://hackstack.io/gold/valley/937""}"
938,938,373,created,2025-04-06 12:58:17,"{""short_code"":""tOge3N"",""original_url"":""https://example.com/keen/harvest/938""}"
939,939,101,created,2025-08-27 04:00:28,"{""short_code"":""36hvTr"",""original_url"":""https://hackstack.io/warm/island/939""}"
940,940,261,created,2025-10-24 07:26:35,"{""short_code"":""Eiz3Rn"",""original_url"":""https://hackstack.io/silver/zenith/940""}"
941,941,57,created,2026-01-16 15:02:53,"{""short_code"":""0cgamH"",""original_url"":""https://hackstack.io/jade/island/941""}"
942,942,361,created,2025-05-02 20:30:00,"{""short_code"":""jsZLLQ"",""original_url"":""https://seeded.app/vivid/island/942""}"
943,943,142,created,2025-05-27 06:05:55,"{""short_code"":""lIkJC6"",""original_url"":""https://hackstack.io/amber/river/943""}"
944,944,263,created,2025-08-09 23:33:47,"{""short_code"":""t8k1nr"",""original_url"":""https://seeded.app/forest/uplink/944""}"
945,945,335,created,2025-03-18 10:58:49,"{""short_code"":""acFb8F"",""original_url"":""https://acme.dev/opal/zenith/945""}"
946,946,108,created,2025-01-10 17:19:30,"{""short_code"":""deDv8K"",""original_url"":""https://example.com/harbor/lagoon/946""}"
947,947,220,created,2025-02-23 09:32:13,"{""short_code"":""q6qUuy"",""original_url"":""https://seeded.app/cobalt/beacon/947""}"
948,948,180,created,2026-02-19 04:19:27,"{""short_code"":""bHhgFx"",""original_url"":""https://acme.dev/mellow/canyon/948""}"
949,949,189,created,2025-10-19 19:37:51,"{""short_code"":""I0fv6E"",""original_url"":""https://relay.cloud/clear/uplink/949""}"
950,950,282,created,2025-11-13 15:28:01,"{""short_code"":""jEMRRs"",""original_url"":""https://relay.cloud/tidy/window/950""}"
951,951,13,created,2025-04-05 13:06:28,"{""short_code"":""TgR0kC"",""original_url"":""https://hackstack.io/urban/field/951""}"
952,952,349,created,2026-01-30 17:10:14,"{""short_code"":""pqpTD8"",""original_url"":""https://acme.dev/mellow/orbit/952""}"
953,953,206,created,2026-01-26 16:07:12,"{""short_code"":""PnRnoI"",""original_url"":""https://relay.cloud/young/quartz/953""}"
954,954,133,created,2025-03-20 10:48:06,"{""short_code"":""Nwt8bX"",""original_url"":""https://seeded.app/harbor/kernel/954""}"
955,955,111,created,2025-09-14 20:05:37,"{""short_code"":""C8EPUD"",""original_url"":""https://hackstack.io/ivory/anchor/955""}"
956,956,363,created,2025-06-20 01:47:29,"{""short_code"":""N7vFyx"",""original_url"":""https://acme.dev/young/anchor/956""}"
957,957,394,created,2025-12-18 16:26:42,"{""short_code"":""CdQcDR"",""original_url"":""https://seeded.app/rapid/meadow/957""}"
958,958,77,created,2025-05-07 10:05:05,"{""short_code"":""mkcvKv"",""original_url"":""https://hackstack.io/ivory/delta/958""}"
959,959,2,created,2025-10-07 02:16:38,"{""short_code"":""6tv7ga"",""original_url"":""https://hackstack.io/young/window/959""}"
960,960,392,created,2026-02-19 15:48:26,"{""short_code"":""jLKJtn"",""original_url"":""https://opswise.net/amber/river/960""}"
961,961,84,created,2026-01-31 08:18:02,"{""short_code"":""2j5pQZ"",""original_url"":""https://acme.dev/urban/meadow/961""}"
962,962,302,created,2025-08-08 21:59:07,"{""short_code"":""utZUAa"",""original_url"":""https://seeded.app/brisk/journey/962""}"
963,963,33,created,2025-01-24 16:11:09,"{""short_code"":""sMnj4O"",""original_url"":""https://acme.dev/jade/harvest/963""}"
964,964,249,created,2025-10-24 04:09:09,"{""short_code"":""t5QWvT"",""original_url"":""https://example.com/clear/delta/964""}"
965,965,319,created,2025-11-07 01:30:07,"{""short_code"":""UlYiQV"",""original_url"":""https://acme.dev/dawn/engine/965""}"
966,966,367,created,2025-07-16 20:03:42,"{""short_code"":""KaxV6O"",""original_url"":""https://acme.dev/quiet/window/966""}"
967,967,104,created,2025-02-10 21:41:45,"{""short_code"":""o1gwBr"",""original_url"":""https://relay.cloud/mellow/meadow/967""}"
968,968,186,created,2026-02-04 01:52:22,"{""short_code"":""MZ4rWB"",""original_url"":""https://seeded.app/urban/yard/968""}"
969,969,215,created,2025-12-03 06:16:32,"{""short_code"":""hbQCL1"",""original_url"":""https://seeded.app/ember/river/969""}"
970,970,156,created,2025-10-14 19:30:52,"{""short_code"":""UGcRKw"",""original_url"":""https://relay.cloud/warm/yard/970""}"
971,971,254,created,2025-08-01 23:24:11,"{""short_code"":""OGW3Cw"",""original_url"":""https://opswise.net/urban/canyon/971""}"
972,972,63,created,2025-01-19 06:56:36,"{""short_code"":""967c4o"",""original_url"":""https://acme.dev/calm/river/972""}"
973,973,36,created,2025-05-15 05:10:06,"{""short_code"":""FE5t21"",""original_url"":""https://acme.dev/warm/lagoon/973""}"
974,974,189,created,2025-10-05 11:29:26,"{""short_code"":""7ZdlyJ"",""original_url"":""https://opswise.net/jade/lagoon/974""}"
975,975,368,created,2025-03-08 13:28:07,"{""short_code"":""X63b1i"",""original_url"":""https://example.com/gold/beacon/975""}"
